id,log2r10,log2r20,log2r30,log2r40,log2r50,log2r60,TF,ethylene,auxin,cellwall,ATP
AT1G01270,2.44467643375,0.966141195984,3.25734618062,1.18261741505,0.959054450001,-0.37143769141,0,0,0,0,3
AT1G01380,0.0331312301135,0.122880121527,0.118507981867,0.401407357938,0.587469652341,0.244375981416,1,0,0,0,5
AT1G01453,0.428316418969,0.575059406953,0.755844196523,1.37439070835,2.27011049903,2.34852998637,0,0,0,0,3
AT1G01480,-0.57351608217,-0.874476527314,-0.601033714553,-0.819778216973,-1.14445542533,-0.417529201178,0,0,0,0,2
AT1G01580,-0.0566938022654,-0.46112446619,-0.4166209421,-0.139591734929,-0.143836853286,-1.92757008472,0,0,0,0,6
AT1G01600,0.287215766656,-0.133909492583,-0.0474910145738,0.274362629175,0.373779441234,0.670695307699,0,0,0,0,6
AT1G01620,0.18650593785,0.018239835132,-0.158469900717,-0.878574165254,-0.856112983295,-0.533492202801,0,0,0,0,4
AT1G01640,0.142476651227,-0.00748557029281,-0.0819168564822,0.403898247178,0.754659472026,0.96163243216,0,0,0,0,6
AT1G01650,0.224017917025,0.0905276545596,0.429060071904,0.990868414991,0.841830406875,0.930832739395,0,0,0,0,4
AT1G01725,0.0570307244135,0.35195334717,0.0347271994687,0.271672771892,0.579268696344,0.787241896195,0,0,0,0,6
AT1G01750,-0.358835226422,-0.335083434694,0.145048202158,0.832178932257,1.35847575802,1.33426020998,0,0,0,0,4
AT1G01770,-0.252494746565,-0.124635844036,-0.121298838102,-0.276709747601,0.121443708905,0.750782730019,0,0,0,0,6
AT1G02050,-0.0519204004008,0.256868983871,0.0157534672034,0.0471535292377,0.359847199565,0.762414054152,0,0,0,0,6
AT1G02205,0.386532103508,0.0609238139004,-0.103822485105,-0.339598909014,0.162412842279,0.750781891576,0,0,0,0,6
AT1G02460,0.0485963365103,0.0580007073545,0.395931386972,0.708030368247,0.598855210338,0.349173207675,0,0,0,1,5
AT1G02570,0.00280369963211,0.171978168037,0.478288784953,0.452954984216,1.58477026697,1.56189190897,0,0,0,0,5
AT1G02770,-0.296896913876,-0.00731252203948,-0.319474406736,-0.617367942652,-0.179590269546,-0.375931701379,0,0,0,0,4
AT1G02800,0.290439283487,0.189440662751,0.275077948716,0.660076097462,0.367307602588,-0.0935187465595,0,0,0,1,4
AT1G02900,0.0524812464992,-0.0594279881146,0.266279040991,0.794936659732,0.733521124292,0.642990269725,0,0,0,0,4
AT1G02920,0.0815595201911,0.252461320241,0.49791626994,0.579513643374,1.02662421097,1.23622538451,0,0,0,0,5
AT1G02930,-0.132989048967,0.461235404511,0.846426801631,1.01035964161,1.03627439243,1.13726989962,0,0,0,0,4
AT1G03090,-0.225686725686,-0.296137269025,-0.102909219382,0.0601901797491,0.704315663786,2.01877549858,0,0,0,0,6
AT1G03120,-0.418459810689,0.20585554793,-0.126959302819,-1.1077263252,-0.929774593771,-0.64383041863,0,0,0,0,4
AT1G03130,0.301817153436,-0.243475257477,-0.698605266864,-0.235242147031,-0.0575549407325,0.22579126075,0,0,0,0,3
AT1G03630,-0.0980111584241,-0.365325891172,-0.389547778073,-0.416551346701,-0.584102615952,-0.750441426807,0,0,0,0,6
AT1G03700,-0.139892366968,-0.16893392599,-0.849637876674,-2.81661539004,-2.48742373654,-3.28765566831,0,0,0,0,4
AT1G03820,-0.131072465618,-0.997942789751,-0.753869473002,-1.50434118389,-1.80606335161,-2.23603523738,0,0,0,0,2
AT1G03970,-0.340237187155,-0.491092444269,-0.241957006974,-0.0863874864906,-0.037151676654,0.706329654495,1,0,0,0,6
AT1G04140,0.00634810275817,-0.311947417556,-0.601904034838,-0.457160681434,-0.102456206642,-0.0167693040337,0,0,0,0,3
AT1G04180,0.594128528422,0.190404067227,1.41349803796,1.85651361422,1.46113909796,1.6749982216,0,0,0,0,3
AT1G04220,0.0926179937999,-0.284470967856,-0.23516014353,0.201329349372,0.0383866138726,0.673591680898,0,0,0,0,6
AT1G04310,-0.0249416200819,0.0484450798064,0.737191321133,1.00516344038,1.04489893247,1.49795322648,0,1,0,0,3
AT1G04360,0.112351042477,-0.618727594725,-0.866910343965,-0.534820205881,-0.591523832228,-0.75311123634,0,0,0,0,3
AT1G04660,-0.20421340033,0.132783442511,-0.394532484671,-1.59826741676,-2.5074354481,-2.86253741207,0,0,0,0,4
AT1G04800,0.198157226158,-0.473527110283,-0.473135110026,-0.104608175916,-0.964292635894,-0.527363928129,0,0,0,0,5
AT1G04980,0.057924940549,-0.355211983146,-0.338520992259,-0.685407315001,-0.29006031769,-0.094879608572,0,0,0,0,4
AT1G05000,0.204214700915,0.323093172585,0.368206104694,0.741813255855,0.571473255963,0.317516691236,0,0,0,0,4
AT1G05010,0.0494378018838,-0.193909439632,0.964252933426,2.35372529775,1.93070513355,2.54662816855,0,0,0,0,3
AT1G05020,0.153673256341,-0.13049615828,1.27532653761,2.14431741095,2.32834341197,2.74344435662,0,0,0,0,4
AT1G05220,-0.788032425435,-0.393875686158,-0.231282961279,-0.475556543863,-0.18758379211,-0.740667341249,0,0,0,0,6
AT1G05240,-0.0550208439679,-0.0269864701182,0.288588400769,0.671638120721,1.56900246873,1.82342955778,0,0,0,0,5
AT1G05250,-0.0584562221148,1.91925586963e-05,0.320610875458,0.704030184388,1.64116670837,1.882685663,0,0,0,0,5
AT1G05300,0.228830245943,0.251409504763,-0.124977225101,-1.03098544717,-0.466037995321,-0.967824510199,0,0,0,0,4
AT1G05450,-0.618695889736,-0.7390687185,-0.708608651526,-0.804179869312,-1.77559459453,-2.73331640781,0,0,0,0,6
AT1G05660,0.382735615126,-0.0529220213718,-0.171226608233,-1.99601829464,-2.54437229904,-3.14482330703,0,0,0,1,4
AT1G05990,0.917630068257,0.296261402339,1.2397864032,1.52568222065,2.56115005691,2.24488127033,0,0,0,0,5
AT1G06030,0.770970213989,0.517312128868,0.70839485266,0.822431068564,2.42821311378,3.22955488236,0,0,0,0,6
AT1G06080,0.280757143544,-0.149704728949,0.767310226496,2.69870405048,2.47558620587,2.68617109684,0,0,0,0,4
AT1G06180,-0.118940821115,-0.336892610369,-0.345460192773,-0.868646250882,-0.974083007891,-0.812193911772,1,0,0,0,4
AT1G06330,0.457147963915,-0.0528639223987,0.587514746044,1.86847989672,1.93007444175,1.86531556822,0,0,0,0,4
AT1G06360,-0.0549493142063,0.195240072093,0.116339136578,-0.544867804641,-1.05451913605,-1.09444896266,0,0,0,0,5
AT1G06520,0.0518500224481,0.202583112753,-0.145566737471,-1.06623158938,-1.54345660344,-1.13220254785,0,0,0,0,4
AT1G06570,-0.217719972987,0.047491067831,-0.170458245437,-0.322447619525,0.390056048527,2.02069833821,0,0,0,0,6
AT1G06830,0.529349866166,-0.595300987839,-0.432941387216,-0.358251707368,-1.26960870544,-1.79416060315,0,0,0,0,5
AT1G06923,0.676572905688,0.475222138183,0.211237235966,0.64180002221,1.23481377722,1.61174155068,0,0,0,0,6
AT1G06930,-0.0125132148501,0.457586937714,0.81209991684,0.181190737909,0.187364742752,0.219970682922,0,0,0,0,3
AT1G06980,-0.519438635274,-0.654233924054,-0.965180076089,-0.87153037597,-0.700537034517,-0.278640153056,0,0,0,0,3
AT1G07000,0.176564295189,-0.0954111681388,0.111727625868,0.169458894634,0.307688171587,0.730370682364,0,0,0,0,6
AT1G07040,0.0908569153178,0.0119572123243,0.0569693226569,-0.0275593784541,0.227319020623,1.07118494134,0,0,0,0,6
AT1G07128,-0.387124049205,-0.276899368076,-0.617932631673,-0.139794544077,-0.0692248383647,0.517334762323,0,0,0,0,3
AT1G07150,0.193833148041,0.335546853306,0.375432430284,-0.0159351408695,0.106071131306,0.736158588768,0,0,0,0,6
AT1G07230,0.373306769184,0.130584536302,-0.0804959454255,0.180050600902,0.507168607037,0.819403086468,0,0,0,0,6
AT1G07260,0.140806661736,0.17654060557,0.254351944107,0.550289836053,0.512628098767,0.653267048595,0,0,0,0,6
AT1G07300,-0.151695710024,0.068454409059,-0.084989386719,0.3835137555,0.887496679288,0.904528792254,0,0,0,0,5
AT1G07310,0.244388895193,0.16883196393,-0.00416497131778,0.246250445986,0.308368800515,0.648030614891,0,0,0,0,6
AT1G07440,-0.0677395222238,0.109118520147,-0.0417643712954,0.00801120973841,0.712968637002,0.882575422628,0,0,0,0,5
AT1G07640,0.164684169126,0.207126008046,0.108010831703,0.380709415563,0.586401060024,0.585577409436,1,0,0,0,6
AT1G07690,-0.459244494613,-0.505959888218,0.079818410081,0.535319030365,1.6082282878,0.806778006089,0,0,0,0,5
AT1G07720,0.166683359898,-0.565204560517,-0.928388904177,-0.868360480843,-0.766160152372,-0.336102556825,0,0,0,0,3
AT1G07795,0.718591633123,0.198254771901,0.534984697864,1.00258528579,1.63561685333,0.82595972333,0,0,0,0,5
AT1G08005,-0.164376594323,-1.31099965354,-0.692270030175,-0.973016847142,-0.639772954042,-2.2114312862,0,0,0,0,2
AT1G08115,0.0319678170077,-0.281930735619,-0.865932844266,0.110275580155,-0.439952448496,-0.421293159379,0,0,0,0,3
AT1G08390,-0.0966938566499,-0.69975563783,-0.0294171692026,0.0422487225442,-0.219027104641,-0.187852214494,0,0,0,0,2
AT1G08430,-0.447355851823,-0.79538931192,-0.154263193322,-0.449135794613,-0.578595474564,-0.247160803934,0,0,0,0,2
AT1G08630,-0.267643143263,0.140630778147,0.904514677896,1.93161871592,3.75194826491,5.7000535876,0,0,0,0,4
AT1G08930,-0.130694137352,-0.240649655964,0.426843396057,0.285967215073,0.426375388028,0.60199297904,0,0,0,0,6
AT1G08940,0.0408177407308,-0.220734134839,-0.461480506596,0.0794062727669,0.203058507318,0.631404836235,0,0,0,0,6
AT1G08990,-0.0274117578655,-0.539779673818,-0.121200064631,-0.857229084345,-1.44317010991,-1.07573725729,0,0,0,0,5
AT1G09240,0.0136856987707,0.94292678545,1.35047125172,0.843375074025,1.28121017499,0.631071260756,0,0,0,0,3
AT1G09350,-0.0608053083523,-0.284166883327,-0.301646346876,-1.80167813591,-1.76112517644,-2.53750914229,0,0,0,0,4
AT1G09380,-0.0138726896136,0.270349818222,0.521438591311,0.686320673562,0.178331662733,-0.843000154269,0,0,0,0,6
AT1G09500,-0.387634321648,-0.287112093544,0.039317393578,-0.401537729173,-1.46846601072,-2.08920739652,0,0,0,0,5
AT1G09530,-0.101961374727,-0.0588517884865,0.725151503615,0.747966384019,0.694380795655,1.11594261217,1,0,0,0,6
AT1G09812,-0.0431364014441,-0.364542720767,-1.85156833897,-2.02004757029,-1.77106815638,-1.94276378724,0,0,0,0,3
AT1G09932,-0.414408901369,-0.170027174477,0.114422491951,-0.573720623631,0.472008493931,0.812107506562,0,0,0,0,6
AT1G09950,-0.137410331078,-0.275634442613,-1.48131654528,-0.749724069277,-0.879920132276,-1.13917683851,0,0,0,0,3
AT1G09960,-0.0763112970209,0.270218253251,0.127686311299,-0.163521937596,-0.312219763691,-0.663056221324,0,0,0,0,6
AT1G10020,0.295786339814,0.161238323506,-0.135147189805,0.150526130534,0.268035773039,0.765141988107,0,0,0,0,6
AT1G10060,0.791899929361,0.0681092387799,0.683646622855,1.67568604657,1.74853910982,2.41620817788,0,0,0,0,1
AT1G10070,-0.370387761256,0.163778499498,0.24734106898,0.456800127471,1.42312855621,2.85947943265,0,0,0,0,5
AT1G10140,0.14445078399,0.300481890201,0.435108737134,0.730726598291,0.864058789311,1.55571160575,0,0,0,0,4
AT1G10160,0.100861436872,0.0223689768531,0.434913740169,0.771709128093,0.866991505502,0.680960208078,0,0,0,0,4
AT1G10210,0.108984522912,0.132925027914,-0.0682828840087,0.056575171839,0.287043277472,0.673111067649,0,0,1,0,6
AT1G10360,0.117684136993,-0.175948311876,-0.545317009583,-0.852059926058,-1.27626185013,-1.39155491967,0,0,0,0,4
AT1G10370,0.0892036774178,-0.230797226822,-0.644973168464,-0.367514114939,-0.640674943846,-0.972515295925,0,0,0,0,6
AT1G10380,0.331940375273,0.198272254029,0.095928177292,0.547072849796,0.609552599427,0.269632891385,0,0,0,0,5
AT1G10400,-0.168610093544,-0.26292864028,0.0063849009666,-0.0417968443911,0.163612052223,0.902483863909,0,0,0,0,6
AT1G10480,0.0991719471994,-0.338629278753,-0.464240846223,-0.740175292744,-0.921616395795,-1.13238281303,1,1,0,0,6
AT1G10970,-0.186888256059,0.164097034828,0.27490818974,-0.494096816346,-0.445921165541,-0.667314944552,0,0,0,0,6
AT1G10990,0.100487595139,0.0807888221564,-0.0926710176459,0.073455792045,0.511208420219,1.10563984205,0,0,0,0,6
AT1G11120,-0.363606919713,-0.685543788045,-1.15562365279,-0.970073150654,-0.680945052735,-0.564353768591,0,0,0,0,2
AT1G11125,0.261102902191,-0.148242980466,-0.651412669261,-0.675828601512,-0.917661173828,-0.6786416568,0,0,0,0,4
AT1G11175,-1.00984055323,-1.37806718072,-1.38421877368,-1.25593331326,-0.649381672715,-0.0910296223935,0,0,0,0,2
AT1G11185,-0.00482774234475,0.627231096945,1.54697226323,2.55752462224,2.53382722417,2.65569576242,0,0,0,0,3
AT1G11210,-0.133245086184,-0.654205018147,-0.235265356485,0.192597232414,0.256438601664,0.790795909087,0,0,0,0,6
AT1G11260,0.220928509197,0.241608814144,0.282567452416,0.711119603271,0.934545716165,1.58349580792,0,0,0,0,4
AT1G11530,-0.162154573612,-0.250583597581,0.0270539294814,0.501891911657,0.517647387035,0.769134097821,0,0,0,0,6
AT1G11540,0.157998966707,0.0866346476391,0.527218054898,0.877920152028,1.38899004903,0.923618080304,0,0,0,0,5
AT1G11655,-0.204705817351,-0.311664820778,0.50802295341,0.580830237042,1.16595177241,1.06061749197,0,0,0,0,5
AT1G11700,0.123037468564,-0.266633642525,-0.767027654495,-0.287188253932,-0.305933070692,-0.307569688946,0,0,0,0,3
AT1G11800,-0.297151282601,-0.698536631727,-0.673557698103,-0.504297350213,-0.172058440252,-0.0848839335229,0,0,0,0,2
AT1G11840,-0.131386437617,-0.592557903235,-0.441286076516,-0.229929705005,-0.580940119854,-0.471389877518,0,0,0,0,2
AT1G11920,-0.12018571553,-0.0277207575585,-0.411713315686,0.687091694369,2.18009498791,2.62269531764,0,0,0,0,6
AT1G11960,-0.138222653967,-0.689178602564,-0.647195825533,-0.753162726489,-0.707183075822,-0.503839895365,0,0,0,0,2
AT1G12040,0.339635843911,0.231458338062,0.387455787358,0.912770405104,2.02049609466,2.29427059436,0,0,0,1,4
AT1G12064,-0.309795292742,-0.0663325363078,-0.376203207667,-1.05141377732,-1.35420335018,-1.88281246535,0,0,0,0,4
AT1G12330,-0.0654162029234,-0.0172948959935,-0.635158961853,-0.861920408763,-0.651937701775,-0.304772998944,0,0,0,0,3
AT1G12500,-0.137179604844,-0.442825639008,-0.634975598972,-0.570789539888,-0.364109479005,-0.00288512041499,0,0,0,0,3
AT1G12560,0.218741065473,0.323112089638,0.515240375329,0.985358956895,1.84346764285,2.01272745649,0,0,0,1,5
AT1G12672,0.0955619695296,-0.259678291655,0.0808046860267,1.14258214348,1.28954707443,2.12136192463,0,0,0,0,6
AT1G12890,-0.336881655147,0.159755880154,-0.150424604053,-0.453962696252,-0.861782332341,-0.855538622146,1,1,0,0,6
AT1G12950,0.0432645314571,-0.0428938188046,0.598255128832,0.65860299212,1.70748272395,1.67795938663,0,0,0,0,4
AT1G13080,-0.306420153003,-0.368364465536,-0.479400341879,-0.916598044533,-0.886232737805,-1.05507836411,0,0,0,0,6
AT1G13100,-0.178810211702,-0.356690635383,0.158275284908,0.189299065868,0.125105773109,0.772004554607,0,0,0,0,6
AT1G13250,0.30600149798,0.218063354326,0.396368091189,0.897896660173,1.00175690545,1.24733558939,0,0,0,1,4
AT1G13430,0.0279867531184,-0.14159762759,0.549469492578,0.999216556239,0.843182481988,1.3477606977,0,0,0,0,5
AT1G13448,0.029365498492,-0.542344678933,-0.0294529284602,0.800001301742,0.688595046587,0.668932290963,0,0,0,0,6
AT1G13635,-0.013909223372,-0.700423807438,0.162434589909,-0.319090810548,-0.837906647536,-1.58891378282,0,0,0,0,6
AT1G13670,-0.109675116359,-0.129303563186,0.0888172627626,0.102944020909,0.152334228052,1.02683919957,0,0,0,0,6
AT1G13710,0.0729839213757,-0.315499809257,-0.713474423196,-0.970050817754,-0.55162331605,-0.783322618755,0,0,0,0,3
AT1G13900,-0.32673953048,-0.801321198489,-0.767464235264,-0.728057989244,-0.311104381703,-0.123190838522,0,0,0,0,2
AT1G13910,0.280876153,-0.0922931695517,-0.0190792749648,0.070672563726,0.423454570747,0.716632953271,0,0,0,0,6
AT1G13930,0.119494713779,-0.109557353213,-0.248436160837,0.736611208527,0.253402823775,0.271999165958,0,0,0,0,4
AT1G14210,0.0769469705352,-0.333744906267,-0.112844712629,0.394163294668,0.620623581713,0.812669830424,0,0,0,0,5
AT1G14240,-0.343370338308,-0.403292818415,-0.197761668039,-0.612306281133,-1.2895624285,-1.85381873129,0,0,0,0,5
AT1G14700,0.221780825266,-0.0317862656921,-0.0856234729819,-1.2326618487,-0.913528241743,-0.863485981614,0,0,0,0,4
AT1G14790,-0.0725298713306,-0.00775820476467,0.232081891822,-0.061793821731,0.220912963359,0.644591913139,0,0,0,0,6
AT1G14890,0.300798553918,0.177817391488,0.0436596957511,0.869998622009,1.01419289369,1.37722358718,0,0,0,0,6
AT1G14960,0.140620983227,0.180336536824,0.131181563671,-0.570512059546,-0.743386719146,-1.35716966187,0,0,0,0,6
AT1G15010,0.27700605188,-0.111369677918,-0.695495449658,-0.9621591911,-1.80073597212,-1.96366944935,0,0,0,0,5
AT1G15040,-0.220714915588,0.224275886174,1.23902819933,1.55890686559,1.63111317463,2.67058811146,0,0,0,0,4
AT1G15050,-0.222014334078,0.53672604006,-0.0825511363016,-0.562789322282,0.0719468688102,0.697729397016,1,0,1,0,6
AT1G15080,-0.0740307891535,-0.00586610269793,-0.176290632332,-0.401062989339,-0.450558103423,-0.916993761815,0,0,0,0,6
AT1G15100,-0.755788333751,-0.967814990777,-0.789277823535,-0.959861708692,-0.711103284016,-0.443168223565,0,0,0,0,2
AT1G15125,-0.0907552645585,0.7351424217,0.799276861794,1.43838848191,1.16781172515,2.01114810906,0,0,0,0,6
AT1G15170,0.128106726731,0.304087503259,0.265417014409,0.811734932123,0.713505432597,0.565948393705,0,0,0,0,4
AT1G15260,0.176022025287,0.111379540783,-0.14928493906,-0.391280653669,-0.594511280422,-0.609571753177,0,0,0,0,5
AT1G15350,0.194728887784,0.165295742722,0.231963363219,0.474301780454,0.525392488907,0.602311291767,0,0,0,0,6
AT1G15380,-0.0936816779387,0.674670356641,0.76955346912,1.31658204505,1.20222337131,2.00645101887,0,0,0,0,4
AT1G15630,0.171379645467,-0.0484257506455,0.2124139018,0.468825014529,1.3175052909,1.11171552411,0,0,0,0,5
AT1G15640,0.0519721839771,-0.013992271125,0.802786699081,1.25479002227,1.13885389161,0.920285679042,0,0,0,0,4
AT1G15825,0.147831249969,0.458472001921,0.258615561239,0.950575919142,0.783780453799,0.887398129308,0,0,0,0,5
AT1G16370,0.142123013548,0.0217055987592,0.438624587679,0.608465557608,0.19632787787,0.0954893936112,0,0,0,0,4
AT1G16500,-0.0087523855111,-0.124836944108,-0.352635037166,-0.637623842317,-0.796169267408,-1.21594967003,0,0,0,0,4
AT1G16515,-0.33372878096,-0.777692512698,-0.243771859169,-0.483188341616,-1.39433826932,-1.63225701443,0,0,0,0,5
AT1G17020,-0.441037266548,-0.189503961572,-0.305358444886,-0.747552010789,-1.00873781987,-1.77679730669,0,0,0,0,6
AT1G17090,-0.116070786091,-0.695286120875,-0.382677497483,-0.631170814198,-0.807342869518,-1.17962717304,0,0,0,0,2
AT1G17170,0.106236307566,0.11092174175,0.138223793612,-0.182876022553,-1.24490239308,-1.39671170815,0,0,0,0,5
AT1G17180,0.251661593583,0.0142316253822,0.283248116037,-0.665071165765,-1.56736439003,-1.87237673785,0,0,0,0,5
AT1G17190,-0.211466304458,-0.268259790358,-0.175807401309,-0.859594693528,-0.925819084726,-0.628598044004,0,0,0,0,4
AT1G17300,-0.248303658083,-0.12331353517,-0.186654696931,0.287398240585,0.42685430669,0.781659857444,0,0,0,0,6
AT1G17310,0.621470990584,0.281518568086,2.2145474045,2.92392074544,2.77001746846,2.76583130157,1,0,0,0,4
AT1G17345,0.602917580288,0.980469236773,1.59455100392,2.24926791635,2.23325794732,1.9572983326,0,0,0,0,2
AT1G17710,-0.372887421185,0.647568545899,2.29084754221,1.78174624394,3.43577342456,3.35870113932,0,0,0,0,4
AT1G17810,-0.0643335935732,0.859794052351,0.672108148999,1.29057827629,1.32635526079,2.00246926341,0,0,0,0,5
AT1G17970,-0.266273908255,-0.467911124403,-0.223316365299,-0.364224827574,-0.784646396049,-0.470704613458,0,0,0,0,5
AT1G18060,0.0874128764529,-0.198945590155,-0.378901360804,-0.364044961935,-0.450242515505,-0.799939010354,0,0,0,0,6
AT1G18100,0.159272664725,0.238985117997,0.454372058764,1.6077850423,1.52058287828,1.54180653804,0,0,0,0,4
AT1G18140,0.406429643892,-0.22844543527,-0.768328787262,-0.788643934593,-1.38084124869,-2.12587795011,0,0,0,0,5
AT1G18200,-0.57347643991,-0.0442516537206,0.0260454921292,0.454094652724,1.04514565105,1.81394864742,0,0,0,0,6
AT1G18280,0.153060096162,-0.0339967435182,0.0370717615096,0.733363999826,0.41152506384,1.43302162688,0,0,0,0,6
AT1G18290,0.496199746466,0.225630031061,0.0612951469359,0.693009946132,0.845438672459,1.16529243758,0,0,0,0,5
AT1G18420,-0.27652027812,-0.289840250981,0.203115242125,0.070136130737,0.882809483982,1.35781895779,0,0,0,0,5
AT1G18470,-0.274513898746,-0.702985916618,-0.761282144948,-0.575158285494,-0.328700714212,-0.0266932373571,0,0,0,0,2
AT1G18570,-0.354257705078,-0.0168830336857,0.307164392669,-0.063450211552,0.155417519778,0.620920851336,1,1,1,1,6
AT1G18740,-0.56204933501,-0.974934168408,-0.945532523455,-0.864522185665,-0.792647968299,-0.871093861603,0,0,0,0,2
AT1G18870,-0.148369969142,-0.760939123828,-0.875202858198,-2.43797095399,-3.26169021035,-3.2942547169,0,0,0,0,2
AT1G18970,0.664912540167,-0.151077839283,0.591700278679,1.71412830489,2.24744375735,1.58900536964,0,0,0,0,5
AT1G18980,0.104383015336,-0.0401937006143,0.166802175784,1.21178337396,0.756262400729,0.158244049588,0,0,0,0,4
AT1G19180,0.10896666431,0.199713504494,0.608310321592,0.315164176351,0.227340709477,0.676616145748,1,0,0,0,6
AT1G19200,0.0559864303538,-0.299965067092,-0.109477385208,0.537177327915,0.984660476503,0.328228083243,0,0,0,0,5
AT1G19380,0.116352841416,-0.282901070338,0.132476552724,0.701379401603,0.276477027964,0.451400784111,0,0,0,0,4
AT1G19530,-0.325329002054,-0.205952457365,0.239414602085,1.88163916602,2.16828243098,3.23045625037,0,0,0,0,5
AT1G19550,0.00294251980117,-0.25667223072,-0.014340608741,0.00807203003191,-0.324791295509,-0.826679708425,0,0,0,0,6
AT1G19670,-0.334527459328,-0.739522748653,-0.69245483204,-0.66380666848,-0.916979278764,-0.591743760709,0,0,0,0,5
AT1G19770,0.286631234515,0.268226750297,0.433409606366,0.534252990773,0.660503393736,0.944918859078,0,0,0,0,5
AT1G19900,0.289047533637,0.166639690479,1.29560512714,2.95709651563,2.30787871631,2.29088563023,0,0,0,0,4
AT1G19960,0.0619070307053,-0.349419493004,-0.236934376432,1.04389318927,1.16629251489,1.08119153986,0,0,0,0,5
AT1G20030,0.04136730999,-0.0905018772824,-0.628502114007,-0.925349522876,-1.29265932497,-1.96355088734,0,0,0,0,4
AT1G20070,-0.0369473270457,-0.207994764012,-0.625635182163,-0.876577425544,-1.37571080264,-1.76247093986,0,0,0,0,3
AT1G20520,0.145733913288,-0.0265960295288,0.713047723925,0.658261129626,1.19311843627,2.22549325173,0,0,0,0,4
AT1G20790,-0.0507213966234,-0.00550314813931,0.239211301918,0.559342446622,0.704909339538,0.848824007551,0,0,0,0,6
AT1G20823,-0.000220147551164,-0.124134537752,-0.596190820765,-0.31175678081,-0.514977551292,-1.02698089237,0,0,0,0,3
AT1G20900,0.0959840308976,-0.127442721462,0.157544587018,0.492320049749,0.651013891587,0.875227859656,0,0,0,0,6
AT1G21050,0.344869823934,0.30071048218,0.329935697375,0.535135773899,0.731587233121,0.573722181062,0,0,0,0,5
AT1G21110,-0.164308319226,0.101598458403,0.144832561945,-1.23659351329,-0.783471121501,-0.697441962884,0,0,0,0,4
AT1G21120,-0.176670599439,0.0523799628442,0.326935966605,-1.1800031952,-0.628566792189,0.013208780041,0,0,0,0,4
AT1G21130,-0.037923873087,-0.00390685389803,0.705613312563,0.518734352752,0.791279968423,1.25606661986,0,0,0,0,3
AT1G21140,0.390159673506,-0.635004322264,-0.178774690173,0.790619246548,0.213471409588,-0.754379293654,0,0,0,0,6
AT1G21326,0.434386290049,0.368356841039,1.19653436335,1.97298420747,2.65012135364,2.96617691379,0,0,0,0,3
AT1G21360,-0.346158238332,-0.163266376389,0.0479653823081,0.463995735485,0.65195141519,1.74582531191,0,0,0,0,5
AT1G21400,-0.249526525665,-0.33592792749,0.118222079806,0.913812569272,1.54538566086,3.23281514493,0,0,0,0,5
AT1G21410,-0.178101093061,-0.120810769891,-0.348142928686,-0.146696114266,0.0313610754153,0.699928374627,0,0,1,0,6
AT1G21695,0.247294748893,0.189685227818,0.0117408345255,0.510220962065,0.670472072298,1.03666841255,0,0,0,0,6
AT1G21770,-0.0656645704643,0.0220146840598,-0.029836108768,0.0294059594295,0.192043269695,0.658587847953,0,0,0,0,6
AT1G21780,0.0198205160903,0.0943343321166,-0.116972250941,0.00955434090076,0.221530606485,0.709952896693,0,0,0,0,6
AT1G21790,-0.427451724448,-0.178592806074,-0.394223233637,-0.37972191401,-0.689816050263,-0.837755889829,0,0,0,0,5
AT1G21910,0.00978510346795,0.339451932669,0.711120689879,0.909471737621,0.832277517922,0.822379696365,1,1,0,0,6
AT1G22065,0.0522683095708,-0.627506080469,-0.157495684413,0.849781653589,1.14847614935,1.11204748559,0,0,0,0,6
AT1G22110,-0.236302434496,-0.866112486314,-1.01151571591,-1.5516105961,-1.40646833589,-1.12244659219,0,0,0,0,4
AT1G22330,0.0962256297945,-0.348761345896,-0.876885389745,-1.15391074646,-0.716194817623,-0.374497512122,0,0,0,0,4
AT1G22520,-0.493730629273,-0.64920013367,-0.316957930808,-0.152899195155,-0.404978747078,-0.319138664783,0,0,0,0,2
AT1G22530,-0.163801277695,-0.64982885234,-0.688757658078,-1.27395266748,-1.12525500356,-0.638043150038,0,0,0,0,4
AT1G22550,0.0927575485904,-0.125433980811,-0.407611483571,-0.839739316258,-0.846429748361,-1.01174343533,0,0,0,0,4
AT1G22600,-0.69613209364,0.403790508112,-0.361966406992,-1.51695033838,-1.48557238599,-1.19640071164,0,0,0,0,4
AT1G22710,0.147778799754,0.292515808647,-0.015939929872,-0.264815224446,-0.508795584859,-0.726743161086,0,0,0,0,6
AT1G22740,-0.0309945016699,-0.228548315954,-0.257459669448,-0.802473214529,-0.605948414049,-0.0786894520228,0,0,0,0,4
AT1G22990,-0.253036438612,-0.217504327616,-1.14489638741,-0.261287454887,0.941199645246,0.942652433464,0,0,0,0,5
AT1G23052,-0.425858002936,-0.357451194092,-0.366378551302,0.145143607788,0.473837274547,0.866023903017,0,0,0,0,6
AT1G23090,0.281982306805,-0.181208125511,-0.0736302407217,0.433374132047,0.44235228893,0.649522466039,0,0,0,0,6
AT1G23100,0.0269083032104,0.0822031560808,-0.26906946553,0.342684711054,0.180207661252,-0.673326117973,0,0,0,0,6
AT1G23120,0.0359612186649,-0.182705068457,-0.348590712402,-0.28695878948,0.0200263702046,0.871980695152,0,0,0,0,6
